id,losovani_id,poslanec_id,ministr_id,vec
8020,372,303,5932,ve věci doručování odvolání členů dozor. rad
8021,374,5890,5932,ve věci transparentnosti rozhodování
8022,374,5952,5932,ve věci boje proti korupci
8023,374,5933,5932,ve věci protikorupčních opatření
8024,374,5962,5904,ve věci projektu Ideální škola
8025,375,5962,111,ve věci návštěvy Posselta
8026,374,5310,5917,ve věci lékové politiky
8027,374,5310,5917,ve věci prevence rakoviny
8028,374,5310,5524,ve věci afghanizace české armády
8029,374,5310,5524,ve věci střelnice na Prostějovsku
8030,375,5989,111,"ve věci stavu obří zakázky na likvidaci starých zátěží (""ekotendry"")"
8031,374,5962,5905,ve věci zpoplatnění posledního ročníku mateřské školy
8032,374,68,5932,"ve věci ""hasiči před Poslaneckou sněmovnou"""
8033,374,68,5932,"ve věci ""státní rozpočet a dobrovolní hasiči"""
8034,374,5487,5932,ve věci příspěvku na výkon státní správy
8035,374,5486,5904,ve věci krizové situace v českém školství
8036,374,5321,5558,ve věci summitu NATO v Lisabonu
8037,374,5321,5917,ve věci SUKL
8038,374,5270,5893,ve věci přípravy výstavby dalších úesků dálnice D3
8039,374,5506,5893,ve věci dálkové železniční dopravy
8040,375,5506,111,ve věci rozšíření mýtného systému v ČR
8041,375,5322,111,ve věci účasti neplatiče zdravotního poj. na TK premiéra
8042,374,5960,5904,ve věci školného na VŠ
8043,374,5960,5904,"ve věci ""státní maturity"""
8044,374,5485,5893,ve věci vlakových čekáren
8045,374,216,5524,ve věci zadávání zakázek a státní podniky
8046,374,216,5524,"ve věci sekce vyzbrojování MO, akviziční procesy"
8047,374,216,5524,"ve věci bezpečtnostní strategie, výsledky summitu NATO"
8048,374,5384,5917,"ve věci ""podařený náměstek min. zdravotnictví"""
8049,374,5384,5917,"ve věci děkujeme, odcházíme"
8050,374,5384,5904,"ve věci ""státní maturity"""
8051,375,5384,111,"ve věci ""kdy zahájí vláda boj proti korupci činy"""
8052,375,5384,111,ve věci financování VŠ
8053,375,5384,111,ve věci reformy ve zdravotnictví
8054,375,5384,111,ve věci veřejné zakázky na odstranění starých eko. zátěží - tzv. ekotendru
8055,375,5384,111,"ve věci ""jak pomůže vláda rodinám s dětmi?"""
8056,374,5892,5932,ve věci etického kodexu
8057,376,5911,5558,ve věci Kosovo a ČR zahr. politika
8058,376,5965,5905,ve věci povinného pojištění agentur práce
8059,376,5977,5893,ve věci střednědobého výhledu dopravní infrastruktury
8060,376,5977,5917,ve věci zubní ambulance
8061,376,216,5524,ve věci 13. dělostřelecké brigády
8062,376,216,5524,ve věci letounů Casa
8063,376,5487,5904,ve věci OP výzkum a vývoj pro inovace
8064,376,5487,5924,ve věci programu Zelená úsporám
8065,377,5292,111,ve věci vládní etiky
8066,377,5292,111,ve věci způsobu vládnutí
8067,377,5292,111,ve věci přístupu premiéra
8068,376,5461,5994,ve věci cenových map
8069,376,5461,5924,ve věci Zelená úsporám
8070,376,5506,378,ve věci stavu a vývoje ve vodíkovém hospodářství
8071,376,5506,378,"ve věci ""malé fotovoltaické elektrárny v roce 2011"""
8072,376,5947,5273,ve věci stavu administrativního aparátu u soudů
8073,376,5947,5932,ve věci stavů policistů v ulicích
8074,377,5274,111,ve věci vězeňského školství
8075,377,5981,111,ve věci odměňování hasičského záchranného sboru
8076,377,5507,111,ve věci neřešení problémů ve zdravotnictví
8077,377,5507,111,ve věci nejasného financování evropského předsednictví
8078,377,5507,111,ve věci podezření z korupce ve vládě ČR
8079,377,5507,111,ve věci podezření z korupce
8080,377,68,111,ve věci zákona o soukromých bezpečnostních službách
8081,377,68,111,ve věci zákona o vnitřní bezpečnosti
8082,377,5979,111,ve věci konference o evropské politice ČR
8083,377,5979,111,"ve věci ""evropská politika a ČR"""
8084,377,5310,111,ve věci pana ministra Víta Bárty
8085,377,5310,111,ve věci kauzy PROMOPO
8086,377,5310,111,ve věci netransparentního nakládání s veřejnými prostředky
8087,377,5310,111,ve věci právního státu a IPB
8088,377,5310,111,ve věci vyjádření ministra Kalouska
8089,376,5310,5273,ve věci činnosti exekutorů
8090,376,5310,5932,ve věci rušení pošt
8091,376,5310,5524,ve věci odměn na ministerstvu obrany
8092,376,5310,5524,ve věci pokuty vojnské polici
8093,376,5310,5893,ve věci smlouvy s firmou BXL Consulting
8094,376,5310,5524,ve věci střelnice na Prostějovsku
8095,376,5310,377,ve věci trestních oznámení v kauze IPB
8096,376,68,5917,ve věci jednání lékařů
8097,376,68,5932,ve věci důsledků zrušení cizinecké policie
8098,376,68,5917,ve věci prasečí chřipky v České republice
8099,376,68,5932,ve věci devastace hasičské duše
8100,376,252,5994,"ve věci ""rodinná firmy pana ministra čerpá ze SR"""
8101,376,252,5524,ve věci českého předsednictví EU
8102,376,5507,5924,ve věci přípravy nové koncepce resortu MŽP
8103,376,5507,5924,ve věci neřešení problémů se smogem v MS kraji
8104,376,5507,5924,ve věci neřešení problémů v MSK
8105,376,5384,5893,ve věci etiky v politice
8106,376,5384,5524,ve věci tunelování rozpočtu českého předsednictví
8107,376,5384,5893,ve věci superstrategie dopravy
8108,376,5384,5905,ve věci pracovního trhu
8109,376,5384,377,ve věci trestního oznámení Promopro
8110,376,5384,5924,ve věci účasti občanů v programech MŽP a fondy ŽP
8111,376,5384,5905,ve věci bankrotů firem
8112,376,5384,5932,ve věci problematiky České pošty
8113,376,5981,5932,ve věci bezpečnosti silniční dopravy
8114,376,5962,5904,ve věci výroční zprávy ČŠI
8115,376,5962,378,ve věci JOB AIR
8116,376,5962,5932,ve věci hasičského záchranného sboru
8117,376,5486,5905,ve věci veřejně prospěšných prací
8118,376,5486,5904,ve věci veřejných zakázek na MŠMT
8119,376,5475,5904,ve věci rychlobruslení I.
8120,376,5475,5904,ve věci rychlobruslení II.
8121,376,5475,5904,ve věci MS Liberec I.
8122,376,5475,5904,ve věci MS Liberec II.
8123,376,5475,5932,ve věci Hasiči I.
8124,376,5475,5932,ve věci Hasiči II.
8125,376,5475,5932,ve věci Policie
8126,376,5475,5924,ve věci odpadů
8127,376,5475,5924,ve věci ochrany ZPF
8128,376,5475,5924,ve věci ochrany klimatu
8129,376,5272,5994,ve věci vyhlášky 372/2001 rozúčtování tepla I.
8130,376,5272,5994,ve věci vyhlášky 372/2001 rozúčtování tepla II.
8131,376,5272,5932,ve věci optimalizace České pošty I.
8132,376,5272,5932,ve věci optimalizace České pošty II.
8133,376,5272,5994,ve věci hospodářsky slabých okresů I.
8134,376,5272,5994,ve věci hospodářsky slabých okresů II.
8135,377,5475,111,ve věci rychlobruslení I.
8136,377,5475,111,ve věci rychlobruslení II.
8137,377,5475,111,ve věci hasiči I.
8138,377,5475,111,ve věci hasiči II.
8139,377,5384,111,ve věci podezření z tunelování roz. na české před.
8140,377,5486,111,ve věci boje vlády proti korupci
8141,377,5507,111,ve věci problémů ve zdravotnictví
8142,377,5507,111,ve věci problémů ve zdravotnictví II.
8143,377,5507,111,ve věci podezření z korupce člena vlády ČR
8144,379,5507,111,ve věci podezření z korupce
8145,379,5507,111,ve věci podezření zkorupce člena vlády
8146,379,5507,111,ve věci problémů ve zdravotnictví
8147,379,5507,111,ve věci podivnýxh praktik na Úřadu vlády
8148,378,5507,5924,ve věci problémů s ŽP v Moravskoslezském kraji
8149,378,5507,5924,ve věci problémů s ŽP v Moravskoslezském kraji II.
8150,378,5507,5924,ve věci problémů s ŽP v Moravskoslezském kraji III.
8151,378,5507,5924,ve věci programu Zelená úsporám
8152,378,5461,5994,ve věci rozúčtování tepla a TUV
8153,378,5979,378,ve věci jaderné elektrárny
8154,378,5487,5924,ve věci Zelená úsporám
8155,378,5272,5932,ve věci Policie ČR
8156,378,5272,5994,ve věci hospodářsky slabých okresů
8157,378,5272,5904,ve věci rozdělování dotace do sportu I.
8158,378,5272,5904,ve věci rozdělování dotace do sportu II.
8159,378,5962,378,ve věci Job Air
8160,378,5962,5932,ve věci hasičského záchranného sboru
8161,379,5272,111,ve věci Policie ČR
8162,379,5981,111,ve věci situace ve zdravotnictví
8163,379,5487,111,ve věci protikorupčních opatření - akcie na majitele
8164,378,4778,5932,ve věci prádelny dočista
8165,378,5310,5524,ve věci personálního dohledu nad akvizicemi MO
8166,378,5310,5524,ve věci letecké události
8167,378,5310,377,ve věci trestních oznámení v kauze IPB
8168,378,5310,5893,ve věci smlouvy s firmou BXL Consulting
8169,378,5475,5932,ve věci Policie
8170,378,5475,5932,ve věci Hasiči I.
8171,378,5475,5932,ve věci Hasiči II.
8172,378,5475,5904,ve věci MS v Liberci I.
8173,378,5475,5904,ve věci MS v Liberci II.
8174,378,5475,5924,ve věci odpadů
8175,378,5475,5924,ve věci ochrany ZPF
8176,378,5475,5904,ve věci rychlobruslení
8177,378,5475,5924,ve věci ochrany klimatu
8178,378,5475,378,"ve věci ""sliby a realita"""
8179,379,5475,111,ve věci Hasiči I.
8180,379,5475,111,ve věci Hasiči II.
8181,379,5475,111,ve věci slibů a reality
8182,379,5475,111,ve věci rychlobruslení
8183,378,5475,5913,ve věci pozemkového fondu
8184,378,5384,5913,ve věci nárůstu prodeje potravin vyrobených mimo ČR
8185,378,5384,5905,ve věci pracovního trhu
8186,378,5384,5924,ve věci programů MŽP
8187,378,5384,5932,ve věci české pošty
8188,378,5384,5893,ve věci superstrategie dopravy
8189,378,5384,5905,ve věci finanční situace
8190,379,5384,111,"ve věci ""etika v politice"""
8191,378,5486,5905,ve věci veřejně prospěšných prací
8192,378,252,5994,ve věci rodinné firmy
8193,378,252,5558,ve věci obchodního zastoupení
8194,379,5292,111,ve věci důvěry premiéra
8195,379,5292,111,ve věci práce vlády
8196,381,5507,111,ve věci sjednocení sazby DPH
8197,381,5507,111,ve věci sjednocení sazby DPH II.
8198,381,5507,111,ve věci neplnění předvolebních slibů
8199,381,5507,111,ve věci špatné životní situace obyvatel ČR
8200,381,5507,111,ve věci životní úrovně obyvatel ČR
8201,381,5507,111,ve věci plánovaného sjednocení sazby DPH
8202,380,5507,5924,ve věci špatného životního prostředí v MSK
8203,380,5507,5924,ve věci neřešení problému s ovzduším na Ostravsku
8204,380,5507,5924,ve věci špatného  ovzduší na Ostravsku a Karvinsku
8205,380,5507,5924,ve věci špatného živ. prostředí na Ostravsku a Karvinsku
8206,380,5487,377,ve věci poskytování informací ÚZSVM
8207,380,5965,5893,ve věci zpoplatnění úseku dálnice D1
8208,380,5310,5932,ve věci ekonomické situace v resortu MV
8209,380,5310,5524,ve věci VÚ Žatec
8210,380,5310,5558,ve věci diplomatických styků s oblastí Iberoameriky
8211,380,5310,5917,ve věci petice zaměstnanců zdravotního ústavu
8212,380,5310,5524,ve věci odměn na MO
8213,380,5310,5524,ve věci střelnice Hamry
8214,380,5272,5273,ve věci soudních exekucí I.
8215,380,5272,5273,ve věci soudních exekucí II.
8216,380,5272,5896,ve věci Národního technického muzea I.
8217,380,5272,5896,ve věci Národního technického muzea II.
8218,380,5475,377,ve věci stravenek
8219,380,5475,5904,ve věci přístupu ministra
8220,380,5475,5524,ve věci přístupu ministra
8221,380,5475,5932,"ve věci ""peníze hasičům"""
8222,380,5475,5932,ve věci hasičů
8223,380,5475,5932,ve věci policie
8224,381,5475,111,ve věci šetření na hasičích
8225,381,5475,111,ve věci min. obrany
8226,381,5475,111,ve věci min. vnitra
8227,380,5486,5932,ve věci šikany českých občanů německou policií
8228,380,5384,5917,ve věci projektů E-Health a hrozba rozsáhlých škod v rez. zdr.
8229,380,5384,5917,ve věci zveřejnění výsledků podezřelých zak. hl. hyg. Víta
8230,380,5384,5273,ve věci problémů v soustavě st. zastupitelství
8231,380,5384,5524,ve věci tunelu PROMOPRO
8232,380,5384,5893,ve věci dopadů super-strategie dopravy
8233,380,5384,5913,ve věci mrhání peněz daň. poplatníků
8234,380,5384,377,ve věci rozpočtové hosp. státu
8235,380,5384,5896,ve věci organizačních změn v rezortu MK
8236,380,5384,5524,ve věci zásahu vojenské policie v ČT
8237,381,5977,111,ve věci územních limitů
8238,381,5384,111,"ve věci ""Quo usque tandem"""
8239,380,5475,5893,ve věci doprava a RUD
8240,380,5461,5994,ve věci cenových map
8241,380,5461,5994,ve věci SFRB
8242,380,68,5932,ve věci ochrany zasahujících při výjezdech IZS
8243,380,68,5932,ve věci analýzy rizik spojených s ukončením činnosti ciz. policie
8244,380,68,5932,ve věci bezpečnostní strategie ČR
8245,380,68,5932,ve věci Policie ČR a její role při zásahu v ČT
8246,380,68,378,ve věci prolomení limitu těžby
8247,380,68,5893,ve věci problematiky osoby blízké - efekt správního řízení
8248,380,68,5917,ve věci rušení klidu kostelními zvony
8249,381,68,111,ve věci projednání bezpečnostní strategie ČR
8250,382,5962,377,ve věci financování soukromých firem
8251,382,5962,5904,ve věci platových podmínek ve školství
8252,383,5962,111,ve věci jednání o reformách
8253,382,68,6011,ve věci nekomunikace ve vedení ministerstva
8254,382,68,5932,ve věci spokojenosti s výkonem ministra vnitra
8255,382,68,6011,ve věci cizinecké policie Koněvova Praha
8256,382,68,6011,ve věci ukončení střední školy PO ve Frýdku- Místku
8257,382,68,5932,ve věci vládního boje s korupcí
8258,382,68,6011,ve věci snižování kvality práce Policie
8259,382,68,6011,ve věci války Policistů?
8260,382,68,6011,ve věci cizinecké policie
8261,382,5507,5875,ve věci dopravních problémů Karvinska
8262,382,5507,5875,ve věci složité dopravní situace na Karvinsku II.
8263,382,5507,6011,ve věci odměňování u Policie ČR
8264,382,5310,5273,ve věci vazby Otakara Tomka
8265,382,5310,5524,ve věci směny letounů CASA
8266,382,5310,5904,ve věci ČŠI ve Zlínském kraji
8267,382,5310,6011,ve věci zneužívání peněz na protikorupčním útvaru
8268,382,5513,6011,ve věci personálních změn
8269,382,5513,6011,ve věci egentury SUB SA
8270,382,5513,6011,ve věci koncepce MV
8271,382,216,5524,ve věci letounů CASA
8272,382,216,5524,ve věci nákupu automobilů Tatra
8273,383,68,111,ve věci odpovědnosti za činnost Ministerstva vnitra
8274,383,68,111,ve věci aktualizace bezpečnostní strategie
8275,383,5475,111,ve věci jak dál s touto vládou? III
8276,383,5475,111,ve věci jak dál s touto vládou? II
8277,383,5475,111,ve věci jak dál s touto vládou? I
8278,383,5487,111,ve věci čerpání SF/FS
8279,383,5507,111,ve věci rozporů ve vyjádřeních premiéra ČR
8280,383,5507,111,ve věci etiky politiky
8281,383,5507,111,ve věci složité životní situace občanů ČR
8282,383,5507,111,ve věci plánovaného sjednocení sazby DPH
8283,383,5383,111,ve věci zakázky Ministerstva dopravy pro agenturu SUB S.A.
8284,383,5292,111,ve věci cíle vládní politiky
8285,383,5292,111,ve věci práce vlády
8286,383,5292,111,ve věci prospěšnosti vlády
8287,383,252,111,ve věci Pharservice ministra Jankovského
8288,383,252,111,ve věci rodinné firmy ministra Jankovského
8289,383,5486,111,ve věci ignorování ústavních povinností členy vlády
8290,383,5977,111,ve věci prolomení limitů na Mostecku
8291,382,5977,5905,ve věci nezaměstnanosti na Mostecku
8292,382,5977,5875,ve věci dopravní strategie
8293,382,5507,5875,ve věci potřeby obchvatu kolem Karviné
8294,382,252,5273,ve věci úlohy pana Jurečky
8295,382,252,5273,ve věci schůzky Zemana s Jurečkem
8296,382,5321,5917,ve věci DPH na léky
8297,382,5321,5917,ve věci elektronických receptů
8298,382,5321,5905,ve věci soc. reformy a pomoci celiakům
8299,382,312,5558,ve věci nefunkčnosti systému Visapoint
8300,382,5899,5917,ve věci záměrů MZ v oboru lázeňství
8301,383,312,111,ve věci nepřetěžujte své ministry!
8302,383,5321,111,ve věci účasti členů vlády na jednání PS
8303,383,5321,111,ve věci zvýšení DPH na potraviny
8304,383,5981,111,ve věci odměňování Hasičského záchranného sboru
8305,383,5384,111,ve věci reprezentant bezpečnostní agentury II.
8306,383,5384,111,ve věci vyhatování peněz vládou rozpočtové odpovědnosti
8307,382,5384,5273,ve věci podivných cest k posilování nezávislosti justice
8308,382,5384,5524,ve věci pokračování korupční praxe na Ministerstvu obrany
8309,382,5384,6011,ve věci stíny minulosti
8310,382,5384,5932,ve věci podivných praktik ve financování Věcí veřejných
8311,382,5384,5917,ve věci plnění slibů ministra
8312,382,5384,5558,ve věci ostudného chování vysokých ústavních činitelů v zahraničí
8313,382,5384,5924,ve věci nečerpání dotací EU do programu OPŽP
8314,382,5981,5904,ve věci odměňování učitelek mateřských škol
8315,382,5485,5913,ve věci soběstačnosti potravin
8316,384,5462,5913,ve věci trable s čuníky
8317,384,5506,5273,ve věci soudcovských talárů
8318,385,5506,111,ve věci soudcovských talárů
8319,384,5926,5273,ve věci odměny šéfky kabinetu ministra spravedlnosti
8320,384,5926,5273,ve věci politiky odměňování zaměstnanců na MS
8321,384,5507,5924,ve věci národních programů
8322,384,5507,5875,ve věci problémů s dopravou na Karlovarsku
8323,384,5507,5924,ve věci podpory ozdravných pobytů dětí
8324,385,5292,111,ve věci výsledků vlády
8325,385,5292,111,ve věci činnosti vlády
8326,385,5292,111,ve věci práce vlády
8327,385,5292,111,ve věci schopnosti vlády
8328,385,5507,111,ve věci snižující se životní úrovně
8329,385,5507,111,ve věci špatné životní situace obyvatel ČR
8330,385,5507,111,ve věci sjednocování DPH
8331,385,5507,111,ve věci snižující se životní úrovně občanů ČR
8332,385,5507,111,ve věci dopadů sjednocení sazby DPH
8333,385,5507,111,ve věci sjednocení DPH a jeho dopadu
8334,384,68,6011,ve věci interpelací v Poslanecké sněmovně
8335,384,68,6011,ve věci snižování kvality práce policie
8336,384,68,6011,ve věci války policajtů
8337,384,68,5905,ve věci sjednocení výplatního místa soc. dávek
8338,384,68,6011,ve věci cizinecké policie
8339,384,68,6011,ve věci hradecké odysey
8340,384,5272,5994,ve věci hospodářsky slabých regionů I.
8341,384,5272,5994,ve věci hospodářsky slabých regionů II.
8342,384,5272,5994,ve věci vyhlášky rozúčtování tepla I.
8343,384,5272,5994,ve věci vyhlášky rozúčtování tepla II.
8344,384,5475,6011,ve věci peníze pro dobrovolné hasiče
8345,384,5475,6011,ve věci pomoc dobrovolným hasičům
8346,384,5475,6011,ve věci šetření na hasičích
8347,384,5475,5924,ve věci Zelená úsporám
8348,385,5475,111,ve věci naše vláda I.
8349,385,5475,111,ve věci naše vláda II.
8350,385,5475,111,ve věci naše vláda III.
8351,385,68,111,ve věci bezpečnostní strategie
8352,385,5272,111,ve věci vlády národní ostudy I.
8353,385,5272,111,ve věci vlády národní ostudy II.
8354,384,5475,5924,ve věci zdražení odvozu odpadu
8355,384,5310,6011,ve věci rozkladu protikorupční policie
8356,384,5310,5875,ve věci I/55 Kunovice-Hranice okr. Hodonín
8357,384,5310,5273,ve věci bývalé věznice v Uherském Hradišti
8358,384,5310,5875,ve věci bilboardů kolem dálnice
8359,384,5979,5917,ve věci zvyšování zdravotnických poplatků
8360,384,5979,5273,ve věci novely exekučního řádu
8361,384,5979,5905,ve věci sociální reformy
8362,384,5384,5924,ve věci SFŽP
8363,384,5384,6011,ve věci personální politiky na ministerstvu
8364,384,5384,5273,ve věci odměny jeho podřízených
8365,384,5384,5924,ve věci nečerpání dotací EU do programu OP ŽP
8366,384,5384,5273,ve věci nehospodárného čerpání peněz
8367,384,5384,5875,ve věci projektu Galileo
8368,384,5384,378,ve věci posílení spolupráce u jednotné patentové ochrany
8369,384,5384,5905,ve věci k obsahu důchodové reformy
8370,384,5962,5917,ve věci snižování počtu lůžek
8371,384,5962,5905,ve věci financování sociálních služeb
8372,384,5938,5904,ve věci vysokého školného
8373,384,5938,378,ve věci místo nepánevních elektráren v energetice
8374,385,5384,111,ve věci protikorupčního týmu R. Johna
8375,385,5384,111,ve věci ministra obrany Vondry
8376,385,354,111,ve věci 66. výročí osvobození Československa
8377,385,5981,111,ve věci šikanování občanů v ČR při návštěvě Něm. spol. rep.
8378,385,5989,111,"ve věci postoje vlády k ""Dřevěné knize"""
8379,385,5310,111,ve věci neplnění vládních usnesení k ACC
8380,385,5310,111,ve věci národního programu reforem
8381,385,5310,111,ve věci soudních sporů s EU
8382,384,5926,5273,ve věci podezření z plýtvání finančních prostředků na MS
8383,384,252,5558,ve věci pomoci ČR Japonsku v souvislosti s Fukušimou
8384,384,252,5273,ve věci odvolání Rampuly
8385,384,5486,5904,ve věci záměru týkajícího se neoprávněně získaných akad. titulů
8386,384,5486,5904,ve věci chaotického průběhu maturit
8387,385,5383,111,ve věci veřejné zakázky pro SUB. a.s.
8388,385,5486,111,ve věci finančního zajištění velkých projektů VAVPI po roce 2013
8389,385,5486,111,ve věci hodnocení výsledků ve vědě a výzkumu
8390,385,252,111,ve věci anonymní akcie
8391,385,252,111,ve věci fungování Úřadu vlády
8392,385,252,111,ve věci Pharservice ministra Jankovského
8393,384,5383,5875,"ve věci zakázky min. dopravy pro SUB, a.s."
8394,387,237,111,ve věci činnosti vlády
8395,387,237,111,ve věci činnosti vlády
8396,387,237,111,ve věci činnosti vlády
8397,387,237,111,ve věci činnosti vlády
8398,387,237,111,ve věci činnosti vlády
8399,387,237,111,ve věci činnosti vlády
8400,386,5999,377,ve věci daňového ráje v ČR
8401,386,5487,5875,ve věci rušení jednotky PO HZS SŽDC Břeclav
8402,386,5933,5273,ve věci kauzy přijetí úplatku Alexandrem Novákem
8403,386,5933,377,ve věci úpadku společnosti SAZKA
8404,386,216,5524,ve věci letounů CASA
8405,386,216,5994,ve věci cenových map
8406,386,216,5524,ve věci rušení Vojenského újezdu Brdy
8407,386,68,6011,ve věci rozpočtu Ministerstva vnitra
8408,386,68,377,ve věci fotovoltaiky - bezpečnostní riziko?
8409,386,68,5917,"ve věci ""lidská krev - zboží?"""
8410,386,68,6011,ve věci písemné odpovědi na ústní interpelace - nekomunikace
8411,386,68,5917,ve věci DIAG HUMEN
8412,386,68,5875,ve věci ombudsmana českých drah
8413,386,68,6011,ve věci české pošty
8414,386,68,377,ve věci analytického oddělení ministerstva financí
8415,386,5979,5904,ve věci stavu čerpání OP a neúčasti na VEZ
8416,386,5342,5924,ve věci škůdce na Šumavě
8417,387,5979,111,ve věci úmluvy o prevenci a boji proti násilí na ženách
8418,387,68,111,ve věci DIAG HUMEN
8419,387,68,111,ve věci fotovoltaiky - bezpečnostní ohrožení
8420,387,5310,111,ve věci vládních reforem
8421,387,5310,111,ve věci SKLO BOHEMIA a.s.
8422,386,5950,5875,ve věci ombudsmana českých drah
8423,386,5310,5905,ve věci minimální mzdy
8424,386,5310,5905,ve věci zkreslování demografie
8425,386,5310,5273,ve věci exekucí a inkasních agentur
8426,386,5310,377,ve věci prodeje pozemků
8427,386,5962,5558,ve věci prodeje Lobkovického paláce
8428,386,5859,378,ve věci podpory pro podnikatele 2014-2020
8429,386,5902,5924,ve věci Zelená úsporám I.
8430,386,5902,5924,ve věci Zelená úsporám II.
8431,386,5902,378,ve věci snižování administrativní zátěže
8432,386,5902,378,ve věci odstraňování byrokracie
8433,386,5903,5524,ve věci personálního stavu v AČR
8434,386,5903,5524,ve věci kariérního řádu-AČR
8435,386,5501,378,ve věci podpory exportu
8436,386,5990,5913,ve věci eroze půdy
8437,386,5460,5896,ve věci transformace SOP a ND I.
8438,386,5460,5896,ve věci transfromace SOP a ND II.
8439,386,5460,5913,ve věci chráněných zeměpisných označení EK I.
8440,386,5460,5913,ve věci chráněných zeměpisných označení EK II.
8441,386,5953,5524,ve věci Vojenského újezdu Brdy
8442,386,5321,5875,ve věci zpoplatnění dálnice kolem Ostravy
8443,386,5321,5875,ve věci změny dopravní koncepce v MSK
8444,386,5321,5905,ve věci podpory lidí trpících celiakií
8445,386,5321,5913,ve věci protierozních opatření na zemědělské půdě
8446,386,5934,5904,ve věci budoucnosti středního školství
8447,386,5274,6011,ve věci policejních stanic
8448,387,5321,111,ve věci války v Libyi
8449,386,5486,5904,ve věci výsledků státních maturit
8450,386,5486,5905,ve věci příspěvků na zdravotní pomůcky
8451,386,5938,5904,ve věci vysokého školství
8452,387,354,111,ve věci válečných hrobů
8453,387,5486,111,ve věci projektu ELI
8454,386,5926,377,ve věci čerpání fondů EU
8455,386,5926,377,ve věci auditního orgánu Ministerstva financí
8456,386,5384,6011,ve věci vztahů firmy SUB SA se státní správou
8457,386,5384,6011,ve věci personální politiky MV
8458,386,5384,5273,ve věci osobní odpovědnosti za nakládání se svěřenými prostředky
8459,386,5384,5875,ve věci projektu Galileo
8460,386,5384,5904,ve věci defraudace prostředků na Plzeňské PF?
8461,386,5384,5896,ve věci kontraverzního rozhodnutí MK
8462,386,5384,5273,ve věci společnosti Euforum
8463,386,5384,378,ve věci jednotné patenové ochrany
8464,386,5485,5917,ve věci zdravotní péče
8465,387,5485,111,ve věci komunikace Vsetín V. Meziříčí
8466,387,5866,111,ve věci fondů EU
8467,387,5486,111,ve věci Kauzy P. Wolfa
8468,387,5384,111,ve věci kontraverzního rozhodnutí Ministerstva kultury
8469,387,252,111,ve věci výroků ministra ke kauze DIAG HUMAN
8470,387,252,111,ve věci anonymní akcie
8471,388,5947,5994,ve věci dostupnosti bydlení
8472,388,5475,6011,ve věci rozpočtu MV
8473,388,5475,5924,ve věci zákona o OZE
8474,388,5475,5924,ve věci zdražení odpadů
8475,388,211,5905,ve věci pěstounské péče
8476,388,5977,5273,ve věci novely trestního zákoníku
8477,388,5313,5896,ve věci příkazu ministra kultury č. 24/2011
8478,388,5313,377,ve věci licencí SAP v rámci státní pokladny
8479,389,5313,111,ve věci zveřejňování st. záv. účtu
8480,389,5475,111,ve věci stávky
8481,389,5475,111,ve věci zákona o OZE
8482,389,5475,111,ve věci DPH
8483,389,5475,111,ve věci škrtů a plýtvání
8484,389,5911,111,ve věci kritické situace ve Šluknovském výběžku
8485,389,5977,111,ve věci ekologických limitů těžby uhlí na Mostecku
8486,388,5950,5905,ve věci Úřadů práce
8487,388,5272,5558,ve věci ostudných výroků I.
8488,388,5272,5558,ve věci ostudných výroků II.
8489,388,216,5994,ve věci cenových map
8490,388,216,5524,ve věci rušení Vojenského újezdu Brdy
8491,388,68,6011,ve věci nekomunikace v minulém vedení ministerstva
8492,388,68,6011,ve věci české pošty
8493,388,68,377,"ve věci ""Finanční analytický útvar"""
8494,388,68,5875,ve věci ombudsmana Českých drah
8495,388,68,5524,ve věci předražené lékárničky
8496,388,68,6011,ve věci stávky - nasazení policie
8497,388,68,6011,ve věci vybavenosti policejních služeben
8498,389,5272,111,ve věci výroků ministra zahraničí I.
8499,389,5272,111,ve věci výroků ministra zahraničí II.
8500,389,5272,111,ve věci vlády národní ostudy I.
8501,389,5272,111,ve věci vlády národní ostudy II.
8502,389,5507,111,ve věci vysokých platů privilegovaných stát. zaměst.
8503,389,5507,111,ve věci asociálních vládních referorem
8504,389,5507,111,ve věci nejasnosti zákona o protikom. odboji
8505,389,5507,111,ve věci zákona o protikomunistickém odboji
8506,389,5507,111,ve věci nadstandardního odměňování vybraných úředníků
8507,389,5507,111,ve věci nechtěných a nedomyšlených reforem vlády ČR
8508,389,68,111,ve věci fotovoltaiky - bezpečnostní riziko
8509,388,5460,5913,ve věci chráněných zeměpisných označení EK I.
8510,388,5460,5913,ve věci chráněných zeměpisných označení EK II.
8511,388,5859,378,ve věci podpory pro podnikatele 2014-2020
8512,388,5953,5524,ve věci vojenského újezdu Brdy
8513,389,5453,111,ve věci vládního opatření proti korupci
8514,389,5453,111,ve věci strategie konkurenceschopnosti ČR
8515,389,5379,111,ve věci zpružňování trhu práce v ČR
8516,389,5985,111,ve věci reformy důchodového systému
8517,388,5486,5913,ve věci Radějovské obory
8518,388,5342,5924,ve věci řízení NP Šumava
8519,388,5934,5896,ve věci poplatků středních škol společnosti DILIA
8520,388,5506,5273,ve věci testů na drogy ve vězenské službě
8521,388,5321,5875,ve věci zpoplatnění dálnice kolem Ostravy
8522,388,5321,5875,ve věci dopravní koncepce MSK
8523,388,5321,5273,ve věci soudních exekutorů
8524,389,5310,111,ve věci pomoci sklářům
