id,titul_pred,prijmeni,jmeno,titul_za,poslanec_2010,preferencni,novacek,interpelace_source_count,interpelace_target_count,zakony_predkladatel_count,absence_count,nazor_count,possible_votes_count,vystoupeni_count,strana_id,kraj_id,from_date,to_date,activity_index
278,Ing.,Švrček,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
279,Ing.,Tyl,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
280,Mgr.,Vidím,Jan, ,1,0,0,0,0,2,687,3346,4434,208,1,8,1275084000,0,158
281,Ing.,Vodička,Jindřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
282,Mgr.,Vojíř,Oldřich,Ph.D.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
283,Mgr.,Zajíček,Zdeněk,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
284,Ing.,Zieleniec,Josef,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
285,Doc.MUDr.,Zvěřina,Jaroslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
286,Ing.,Bratinka,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
287,Ing.,Češka,Roman,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
288,Ing.,Dlouhý,Vladimír,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
289,Mgr.,Kroupa,Daniel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
290,RNDr.,Kudláček,Libor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
291,"",Kulka,Dušan,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
292,Ing.,Navrátil,Dušan,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
293,Mgr.,Prokop,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
294,Ing.,Skalický,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
295,RNDr.,Ambrozek,Libor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
296,Ing.,Borák,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
297,RNDr.,Holáň,Vilém, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
298,JUDr.,Jurková,Pavla,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
299,Ing.,Lux,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
300,Mgr.,Orel,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
301,Ing.,Šojdrová,Michaela, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
302,Ing.,Talíř,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
303,JUDr.,Filip,Vojtěch, ,1,0,0,1,0,19,889,2398,4434,222,3,9,1275084000,0,164
304,Ing.,Gongol,Jaroslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
305,doc. PhDr.,Grebeníček,Miroslav,CSc.,1,0,0,0,0,5,805,2709,4434,43,3,7,1275084000,0,224
306, ,Houzák,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
307,MUDr.,Jirousová,Taťána, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
308,Doc.PhDr.,Klanica,Zdeněk,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
309,Ing.,Kováčik,Pavel, ,1,0,0,0,0,22,1194,2242,4434,232,3,10,1275084000,0,204
310,MUDr.,Maštálka,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
311,PhDr.,Ransdorf,Miloslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
312,JUDr.,Bebarová-Rujbrová,Zuzka, ,1,0,0,5,0,11,580,2964,4434,38,3,7,1275084000,0,188
313,Doc.PhDr.,Svobodová,Alena,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
314,"",Šimůnek,Petr,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
315,RSDr.,Škorpilová,Hana,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
316,Ing.genpor,Vacek,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
317,Ing.,Vymětal,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
318,"",Hrůzová,Vlasta,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
319,"",Krampera,Zdeněk,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
320, ,Krejsa,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
321,"",Maixner,Pavel,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
322,"",Nehera,Jindřich,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
323,"",Nývltová,Radomíra,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
324,"",Pešková,Jana,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
325,"",Rajsiglová,Laura,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
326,PhDr.,Sládek,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
327,Ing.,Smetana,Martin,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
328,"",Šmucr,Rudolf,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
329,"",Vrcha,Oldřich,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
330,Ing.,Vrzáň,Petr,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
331,Ing.,Zajíc,Petr,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
332,MUDr.,Zajícová,Blanka,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
333,Ing.,Grůza,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
334,Bc.ing,Procházka,Vladimír,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
335, ,Kladívko,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
336,Ing. RNDr.,Kynčl,Milan,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
337,Mgr.,Molín,Josef,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
338,RNDr.,Němec,Igor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
339,"",Leština,Miroslav,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
340,JUDr.,Parkanová,Vlasta, ,1,0,0,0,0,3,1551,2649,4434,469,4,9,1275084000,0,247
341,"",Černota,Jiří,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
342,Ing.,Šnajdauf,František,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
343,Ing.,Hrubý,Václav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
344, ,Aubrecht,Vlastimil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
345,PhDr.,Bartoš,Walter,"Ph.D., MBA",1,0,0,0,0,5,1186,2892,4434,22,1,7,1275084000,0,295
346,Ing.,Bendl,Petr, ,1,0,0,0,35,5,1521,2484,4434,104,1,8,1275084000,0,274
347,Ing.,Beneš,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
348, ,Bílý,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
349, ,Boháčková,Jarmila, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
350,Ing.,Brousek,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
351,Akad.malíř,Brtnický,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
352, ,Bubník,Augustin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
353,MUDr.,Cabrnoch,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
354, ,Černý,Karel, ,1,0,0,17,0,36,677,2727,4434,27,2,10,1275084000,0,178
355,MUDr.,David,Ivan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
356, ,Doktor,Michal, ,1,1,0,2,0,2,1555,2139,4434,159,1,9,1275084000,0,265
357,Ing.,Doležal,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
358, ,Dostálová,Kateřina, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
359,Ing.,Drda,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
360,JUDr.,Dundáčková,Eva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
361,Ing.,Fischer,Stanislav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
362, ,Grega,Andrej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
363,Ing.,Grüner,Václav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
364,Mgr.,Hanačíková,Ivana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
365, ,Hanuš,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
366,Ing.,Hojda,Pavel, ,1,0,0,2,0,9,654,2903,4434,54,3,11,1275084000,0,187
367,Ing.,Hönig,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
368,Mgr.,Mihaličková,Monika, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
369,Ing.,Hort,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
370,Mgr.,Hradil,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
371,Ing.,Hrnčíř,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
372,Ing.,Chytka,Radim, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
373,Ing.,Jalůvka,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
374,Ing.,Ježek,Libor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
375, ,Ježek,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
376,Ing.arch.,Jungová,Yvona, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
377,Ing.,Kalousek,Miroslav, ,1,0,0,0,103,5,1878,1876,4434,541,4,8,1275084000,0,264
378,Ing.,Kocourek,Martin, ,0,0,0,0,28,0,0,0,0,0,,,0,0,186
379,Ing.,Kohlíček,Jaromír,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
380,Ing.,Korbel,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
381, ,Kořistka,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
382,JUDr.,Koudelka,Zdeněk,Ph.D.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
383,Ing.,Krajíček,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
384,Ing.,Krátký,Libor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
385,Ing.,Krejčí,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
386,JUDr.,Křeček,Stanislav, ,1,1,0,0,0,22,1484,2029,4035,89,2,2,1275084000,1365112800,271
387,Ing.,Kučera ml.,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
388,Mgr.,Kučera st.,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
389,JUDr.,Kühnl,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
390,Ing.Bc.,Kvapil,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
391, ,Lang,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
392,Ing.,Lobkowicz,Jaroslav, ,1,0,0,0,0,3,523,3533,4434,14,4,6,1275084000,0,218
393,Ing.,Máče,Miroslav,"CSc., Ph.D",0,0,0,0,0,0,0,0,0,0,,,0,0,186
394,PaedDr.,Machatá,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
395,PhDr.,Mareš,Petr,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
396,Mgr.,Martínek,Radko, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
397,PhDr.,Matějů,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
398, ,Mlynář,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
399,Ing.,Müllerová,Ludmila, ,0,0,0,0,41,0,0,0,0,0,,,0,0,186
400,Ing.,Nedvědová,Veronika, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
401, ,Němcová,Miroslava, ,1,0,0,0,0,8,485,3564,4434,1333,1,10,1275084000,0,108
402,Ing.,Němec,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
403,JUDr.,Němec,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
404,Ing.,Ondruš,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
405,MUDr.,Ouzký,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
406,Ing.,Páralová,Alena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
407,Ing.,Patočka,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
408, ,Paulík,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
409, ,Pejřil,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
410,Ing.,Petr,Břetislav, ,1,0,0,12,0,9,711,972,1951,47,2,3,1328569200,0,296
411,Mgr.,Pícl,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
412, ,Rozehnal,Aleš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
413,Ing.,Starec,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
414, ,Stránská,Zdeňka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
415,Ing.,Suchánek,Pavel, ,1,0,0,0,0,1,1415,2598,4434,113,1,7,1275084000,0,265
416,JUDr.,Svoboda,Cyril, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
417,Ing.,Svoboda,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
418,MUDr.,Svoboda,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
419,PhDr.,Šplíchal,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
420, ,Šustr,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
421,Ing.,Talmanová,Lucie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
422,Ing.,Urban,Milan, ,1,0,0,0,0,20,1521,2077,4434,108,2,8,1275084000,0,260
423,Ing.,Vávra,Eduard, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
424, ,Vejvoda,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
425, ,Vlčková,Miroslava, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
426, ,Vnouček,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
427,Mgr.,Volfová,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
428,Ing.,Vymětal,Vojtěch, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
429,Ing.,Zahradil,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
430, ,Zajíček,Tom, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
431,Mgr.,Záruba,Bohuslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
432,Mgr.,Zuna,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
433,Ing.,Dyba,Karel,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
434, ,Tigrid,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
435,"",Benda,František,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
436, ,Schneider,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
437,Ing.,Říman,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
438, ,Gruša,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
439,PhDr.,Šedivý,Jaroslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
440,Doc. Ing.,Tošovský,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
441,RNDr.,Bursík,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
442,MUDr.,Roithová,Zuzana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
443, ,Stropnický,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
444,Doc. Mgr.,Sokol,Jan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
445,Prof. Ing.,Moos,Petr,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
446,"",Lánský,Egon,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
447,Doc. Ing.,Mertlík,Pavel,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
448,JUDr.,Rychetský,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
449,Mgr.,Svoboda,Ivo, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
450, ,Kavan,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
451,RNDr.,Vetchý,Vladimír,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
452,prof. Ing.,Císař,Jaromír,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
453,Ing.,Fencl,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
454,RNDr.,Kužvart,Miloš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
455,JUDr.,Motejl,Otakar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
456,Doc. Ing.,Peltrám,Antonín,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
457, ,Havlíček,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
458,"",Śliwka,Karol,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
459, ,Abrahám,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
460, ,Abrt,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
461, ,Ács,Silvestr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
462,JUDr.,Adam,Čestmír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
463,PeaDr.,Adam,Gejza, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
464,JUDr.,Adamčíková,Margita, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
465, ,Adamec,Ervín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
466,"Doc, RSDr.",Adamec,Ladislav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
467, ,Adámek,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
468,PhDr.,Adámek,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
469, ,Adámek,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
470, ,Adámek,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
471, ,Adámek,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
472,Ing.,Adamík,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
473, ,Adamová,Margita, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
474, ,Adamová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
475, ,Adamovský,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
476, ,Adrianová,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
477,Ing.,Ambros,Rafael, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
478,JUDr.,Ambruz,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
479, ,Anděl,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
480,Ing.,Anděl,Václav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
481, ,Andelová,Oľga, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
482,Ing.,Anderko,Anton, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
483,prom.fyz.,Andrássy,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
484, ,Andrejová,Terézia, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
485, ,Andrle,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
486, ,Andrlík,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
487,JUDr.,Andrš,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
488, ,Andrýs,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
489,Ing.,Andrýsek,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
490, ,Antal,Vojtech, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
491, ,Antony,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
492, ,Appelt,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
493,Ing.,Arnošt,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
494, ,Árvay,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
495, ,Aster,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
496,"",Aubrecht,Jan,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
497, ,Aubrecht,Vojtěch, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
498,RSDr. doc.,Auersperg,Pavel,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
499, ,Augenthalerová,Zdeňka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
500,MUDr.,Aulitisová,Irena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
501, ,Aust,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
502, ,Aust,Ludvík, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
503,prof.,Axman,Miloš,zasl. um.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
504,Ing.,Axmann,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
505, ,Axmann,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
506, ,Babálová,Marta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
507, ,Babánek,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
508, ,Babej,Peter, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
509, ,Bábek,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
510, ,Babel,Kurt, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
511,Ing.,Bábi,Péter, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
512, ,Babilonská,Zita, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
513, ,Babinec,Štefan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
514,Ing.,Bačík,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
515, ,Bacílek,Karol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
516,prom.práv.,Bačinský,Štefan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
517,Ing.,Baco,Peter, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
518,MUDr.,Baculáková,Veronika, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
519, ,Baeran,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
520,Ing.,Bagín,Pavol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
521, ,Bagoňa,Ondrej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
522, ,Bahyl,Pavol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
523,JUDr.,Bacher,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
524,Ing.,Baier,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
525, ,Bajerová,Antonie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
526,MUDr.,Bajnok,István, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
527,Ing.,Bakšay,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
528, ,Bakuľa,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
529, ,Balabán,Oldřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
530, ,Balánová,Irena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
531,"prof,MUDr.",Balaš,Vladimír,DrSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
532, ,Baláž,Jozef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
533,PhDr.,Balcárek,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
534,MUDr.,Baldovský,Ľudovít, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
535, ,Baleszová,Mária, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
536,Ing.,Balgavý,Pavol,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
537,Ing.,Balík,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
538, ,Balla,Zoltán, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
539, ,Balog,Dezider, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
540, ,Balog,Ernest, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
541, ,Balogh,Štefan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
542, ,Baňařová,Eva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
543,Ing.,Bandžák,Ján, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
544, ,Bánes,Alexander, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
545, ,Bánský,Zoltán, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
546,Ing.,Baráček,Gustav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
547, ,Barák,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
548,prof. ing.,Baran,Michal,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
549, ,Baran,Pavol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
550,Ing.,Barčák,Andrej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
551,"",Bardoňová,Jana,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
552, ,Bareš,Gustav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
553, ,Bařina,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
554, ,Bařinová,Pavla, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
555,JUDr.,Barša,Emanuel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
556, ,Barša,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
557,PhDr. doc,Bárta,Boleslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
558, ,Bárta,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
559,Ing.,Barták,Radko, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
560, ,Barták,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
561,Ing.,Bartakovics,Štefan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
562, ,Bartalos,Štefan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
563,"",Bartášek,Jaromír,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
564, ,Bartel,Hans, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
565, ,Bartheldy,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
566, ,Bartíková,Krista, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
567,JUDr.,Bartončík,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
568, ,Bartoš,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
